id,popularity,budget,revenue,original_title,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
43065,0.050789,0,0,"Nightmares in Red, White and Blue",Documentary|Horror,2009-08-06,15,6.0,2009,0.0,0.0
44750,0.047028,0,0,The Winning Season,Comedy|Drama,2009-01-19,21,6.1,2009,0.0,0.0
16634,0.044425,0,0,Alien Trespass,Action|Adventure|Comedy|Science Fiction,2009-04-03,11,5.8,2009,0.0,0.0
21474,0.043209,0,0,Bring It On: Fight to the Finish,Comedy,2009-07-31,59,5.4,2009,0.0,0.0
281979,0.056777,0,0,Doctor Who: The Waters of Mars,Science Fiction|Adventure|Family,2009-12-19,25,8.0,2009,0.0,0.0
32389,0.135759,0,0,Logorama,Animation,2009-01-01,26,7.2,2009,0.0,0.0
40534,0.020701,0,0,Jonas Brothers: The Concert Experience,Action,2009-02-27,11,7.0,2009,0.0,0.0
26629,0.029831,0,0,R.T.T.,Comedy,2009-12-09,32,4.7,2009,0.0,0.0
31160,0.027045,0,0,Alma,Animation|Fantasy|Mystery,2009-01-01,28,7.2,2009,0.0,0.0
47813,0.026174,0,80,Waking Sleeping Beauty,Documentary|Family,2009-09-05,11,6.9,2009,0.0,81.3120347299962
24613,0.023254,0,0,Kurbaan,Foreign|Romance|Thriller,2009-11-20,10,4.9,2009,0.0,0.0
18489,0.024051,0,0,The Yes Men Fix the World,Documentary,2009-01-18,15,6.5,2009,0.0,0.0
25073,0.021121,0,0,Deadline,Drama|Horror|Thriller,2009-01-01,11,5.6,2009,0.0,0.0
46641,0.021041,0,400654,Today's Special,Comedy|Romance,2009-10-14,18,6.3,2009,0.0,407224.899533899
53700,0.015926,0,0,Un'estate ai Caraibi,Comedy,2009-06-12,12,4.2,2009,0.0,0.0
19238,0.169317,0,0,Table for Three,Comedy|Romance,2009-01-01,12,4.3,2009,0.0,0.0
253835,0.015309999999999999,0,0,Los Bandoleros,Action|Drama,2009-07-28,42,5.9,2009,0.0,0.0
20323,0.013174000000000002,0,0,Long Weekend,Drama|Horror|Thriller|Foreign,2009-08-14,10,6.0,2009,0.0,0.0
46458,0.01217,0,0,Map of the Sounds of Tokyo,Drama|Foreign|Romance|Thriller,2009-12-02,12,5.4,2009,0.0,0.0
39246,0.00246,0,0,Talhotblond,Documentary,2009-02-01,11,6.0,2009,0.0,0.0
15004,0.257762,0,0,His Name Was Jason: 30 Years of Friday the 13th,Documentary|Horror,2009-02-03,16,6.9,2009,0.0,0.0
37928,0.005502,0,0,Cencoroll,Animation|Science Fiction,2009-07-28,11,6.0,2009,0.0,0.0
25867,0.139545,0,0,De Dana Dan,Action|Comedy|Foreign,2009-11-27,11,4.4,2009,0.0,0.0
28997,0.0045899999999999995,0,0,Jean Charles,Documentary|Drama|Foreign,2009-06-26,11,6.6,2009,0.0,0.0
60366,0.019105,3500,0,ThanksKilling,Comedy|Horror|Thriller,2009-11-17,10,4.1,2009,3557.4015194373296,0.0
31981,0.003432,0,0,Jim Jefferies: I Swear to God,Comedy,2009-05-16,11,7.0,2009,0.0,0.0
29379,0.005289,0,0,Une semaine sur deux,Drama|Family,2009-07-22,14,5.5,2009,0.0,0.0
31687,0.001423,0,0,Circle of Eight,Mystery|Horror,2009-10-27,11,4.3,2009,0.0,0.0
27205,9.363643,160000000,825500000,Inception,Action|Thriller|Science Fiction|Mystery|Adventure,2010-07-14,9767,7.9,2010,160000000.0,825500000.0
10138,5.70486,200000000,623933331,Iron Man 2,Adventure|Action|Science Fiction,2010-04-28,4920,6.6,2010,200000000.0,623933331.0
12155,5.57295,200000000,1025467110,Alice in Wonderland,Family|Fantasy|Adventure,2010-03-03,2853,6.3,2010,200000000.0,1025467110.0
44214,5.29318,13000000,327803731,Black Swan,Drama|Mystery|Thriller,2010-12-02,2597,7.1,2010,13000000.0,327803731.0
12444,4.8405879999999994,250000000,954305868,Harry Potter and the Deathly Hallows: Part 1,Adventure|Fantasy|Family,2010-10-17,3467,7.4,2010,250000000.0,954305868.0
20352,3.7918809999999996,69000000,543513985,Despicable Me,Action|Animation|Family,2010-07-08,4851,7.1,2010,69000000.0,543513985.0
27578,3.74884,80000000,274470394,The Expendables,Action|Thriller,2010-08-03,2025,5.9,2010,80000000.0,274470394.0
10191,3.560424,165000000,494878759,How to Train Your Dragon,Fantasy|Adventure|Animation|Family,2010-03-05,2949,7.4,2010,165000000.0,494878759.0
11324,3.176169,80000000,294804195,Shutter Island,Drama|Thriller|Mystery,2010-02-18,3554,7.6,2010,80000000.0,294804195.0
20526,2.911727,170000000,400062763,TRON: Legacy,Adventure|Action|Science Fiction,2010-12-10,2026,6.3,2010,170000000.0,400062763.0
38757,2.865684,260000000,591794936,Tangled,Animation|Family,2010-11-24,2019,7.3,2010,260000000.0,591794936.0
10193,2.711136,200000000,1063171911,Toy Story 3,Animation|Family|Comedy,2010-06-16,2924,7.5,2010,200000000.0,1063171911.0
27576,2.5867869999999997,110000000,293329073,Salt,Action|Thriller|Crime|Mystery,2010-07-21,1433,6.2,2010,110000000.0,293329073.0
44115,2.440611,18000000,35692920,127 Hours,Adventure|Drama|Thriller,2010-11-05,1645,6.9,2010,18000000.0,35692920.0
37735,2.332359,8000000,74952305,Easy A,Comedy,2010-09-10,1303,6.6,2010,8000000.0,74952305.0
10140,2.245241,155000000,415686217,The Chronicles of Narnia: The Voyage of the Dawn Treader,Adventure|Family|Fantasy,2010-08-13,905,6.0,2010,155000000.0,415686217.0
23483,2.225609,28000000,96188903,Kick-Ass,Action|Crime,2010-03-22,3085,7.0,2010,28000000.0,96188903.0
37710,2.162441,100000000,278346189,The Tourist,Action|Thriller|Romance,2010-12-08,1084,6.0,2010,100000000.0,278346189.0
9543,2.1287990000000003,150000000,335154643,Prince of Persia: The Sands of Time,Adventure|Fantasy|Action|Romance,2010-05-19,1545,6.1,2010,150000000.0,335154643.0
20662,2.1183099999999997,200000000,310669540,Robin Hood,Action,2010-05-12,844,6.1,2010,200000000.0,310669540.0
44264,2.100704,38000000,252276927,True Grit,Drama|Adventure|Western,2010-12-22,1084,7.0,2010,38000000.0,252276927.0
18823,2.087252,125000000,232713139,Clash of the Titans,Adventure|Fantasy|Action,2010-04-01,1530,5.6,2010,125000000.0,232713139.0
27022,2.053855,150000000,215283742,The Sorcerer's Apprentice,Fantasy|Adventure|Action|Comedy|Drama,2010-07-13,871,5.8,2010,150000000.0,215283742.0
37056,2.033563,30000000,0,Letters to Juliet,Comedy|Drama|Romance,2010-05-14,482,6.5,2010,30000000.0,0.0
37799,1.9236939999999998,40000000,224920315,The Social Network,Drama,2010-09-30,2022,7.1,2010,40000000.0,224920315.0
22538,1.906739,60000000,47664559,Scott Pilgrim vs. the World,Action|Adventure|Comedy,2010-07-27,1258,7.2,2010,60000000.0,47664559.0
39451,1.903671,100000000,310650585,Little Fockers,Comedy|Romance,2010-12-21,717,5.4,2010,100000000.0,310650585.0
34851,1.888263,40000000,126248813,Predators,Action|Science Fiction|Adventure|Thriller,2010-07-03,722,5.8,2010,40000000.0,126248813.0
32657,1.878018,95000000,226497209,Percy Jackson & the Olympians: The Lightning Thief,Adventure|Fantasy|Family,2010-02-01,1175,6.0,2010,95000000.0,226497209.0
44048,1.874641,100000000,167805466,Unstoppable,Action|Thriller,2010-11-04,733,6.2,2010,100000000.0,167805466.0
10192,1.820934,165000000,752600867,Shrek Forever After,Comedy|Adventure|Fantasy|Animation|Family,2010-05-16,1191,6.0,2010,165000000.0,752600867.0
22971,1.784073,25000000,114977104,Dear John,Drama|Romance|War,2010-02-04,737,6.5,2010,25000000.0,114977104.0
34544,1.730679,110000000,177238796,The A-Team,Thriller|Action|Adventure|Comedy|Crime,2010-06-10,1162,6.2,2010,110000000.0,177238796.0
39514,1.720825,58000000,71664962,RED,Action|Adventure|Comedy|Crime|Thriller,2010-10-13,2064,6.5,2010,58000000.0,71664962.0
23631,1.71986,20000000,31327899,Machete,Action|Comedy|Thriller,2010-09-01,753,6.2,2010,20000000.0,31327899.0
38365,1.659355,80000000,271430189,Grown Ups,Comedy,2010-06-24,1144,6.1,2010,80000000.0,271430189.0
20504,1.624483,80000000,157107755,The Book of Eli,Action|Thriller|Science Fiction,2010-01-14,1506,6.5,2010,80000000.0,157107755.0
35056,1.618371,55000000,152263880,Date Night,Comedy,2010-04-08,781,5.9,2010,55000000.0,152263880.0
23168,1.614028,37000000,154026136,The Town,Crime|Drama|Thriller,2010-09-15,930,6.9,2010,37000000.0,154026136.0
23169,1.5793700000000002,20000000,0,Remember Me,Drama|Romance,2010-03-12,568,6.8,2010,20000000.0,0.0
24021,1.5462120000000001,68000000,698491347,The Twilight Saga: Eclipse,Adventure|Fantasy|Drama|Romance,2010-06-23,1331,5.9,2010,68000000.0,698491347.0
38055,1.540322,130000000,321885765,Megamind,Animation|Action|Comedy|Family|Science Fiction,2010-10-28,1190,6.6,2010,130000000.0,321885765.0
10196,1.538276,150000000,318502923,The Last Airbender,Action|Adventure|Family|Fantasy,2010-06-30,732,4.7,2010,150000000.0,318502923.0
27581,1.419224,100000000,170432927,The Other Guys,Action|Comedy|Crime,2010-08-06,951,6.1,2010,100000000.0,170432927.0
42941,1.402935,0,0,30 Days of Night: Dark Days,Horror|Thriller,2010-10-04,74,4.8,2010,0.0,0.0
49018,1.396973,1500000,97009150,Insidious,Horror|Thriller,2010-09-13,999,6.7,2010,1500000.0,97009150.0
41233,1.386743,30000000,159291809,Step Up 3D,Drama|Romance,2010-08-04,365,6.5,2010,30000000.0,159291809.0
45269,1.385499,15000000,414211549,The King's Speech,Drama|History,2010-09-06,1688,7.4,2010,15000000.0,414211549.0
43347,1.3652790000000001,30000000,102820008,Love & Other Drugs,Drama|Comedy|Romance,2010-11-22,756,6.5,2010,30000000.0,102820008.0
49009,1.36053,30000000,20348249,The Way Back,Drama|Adventure|History,2010-09-03,246,6.7,2010,30000000.0,20348249.0
31867,1.348633,32000000,18409891,Repo Men,Action|Science Fiction|Thriller|Crime,2010-03-18,375,6.1,2010,32000000.0,18409891.0
23830,1.344701,7000000,7644937,Last Night,Drama|Romance,2010-05-11,150,6.1,2010,7000000.0,7644937.0
37834,1.325302,117000000,261930431,Knight and Day,Action|Comedy,2010-06-15,1045,5.9,2010,117000000.0,261930431.0
38234,1.302132,3000000,0,Undisputed III: Redemption,Action|Thriller,2010-05-22,87,7.4,2010,3000000.0,0.0
38167,1.271623,60000000,204594016,Eat Pray Love,Drama,2010-08-12,407,5.7,2010,60000000.0,204594016.0
46705,1.271367,1000000,12355734,Blue Valentine,Drama|Romance,2010-12-27,530,6.9,2010,1000000.0,12355734.0
27573,1.255298,40000000,136000000,The Bounty Hunter,Action,2010-03-16,553,5.5,2010,40000000.0,136000000.0
25195,1.2347,19000000,29922472,Leap Year,Romance|Comedy,2010-01-08,283,6.3,2010,19000000.0,29922472.0
22972,1.206958,100000000,94882889,Green Zone,Action|Adventure|Drama|Thriller,2010-03-11,445,6.3,2010,100000000.0,94882889.0
38745,1.203837,112000000,237382724,Gulliver's Travels,Comedy,2010-12-25,375,5.0,2010,112000000.0,237382724.0
34806,1.2028450000000002,35000000,77477008,The Back-Up Plan,Comedy|Romance,2010-04-23,290,5.7,2010,35000000.0,77477008.0
37950,1.166631,44000000,48190704,Charlie St. Cloud,Drama,2010-05-01,324,6.8,2010,44000000.0,48190704.0
41210,1.147365,19000000,49830607,The Switch,Comedy|Romance|Drama,2010-05-11,388,5.8,2010,19000000.0,49830607.0
27586,1.14644,10000000,2995811,The Runaways,Drama|Music,2010-03-19,133,6.3,2010,10000000.0,2995811.0
32856,1.1458059999999999,52000000,216485654,Valentine's Day,Comedy|Romance,2010-02-10,675,5.6,2010,52000000.0,216485654.0
46261,1.1383889999999999,25000000,36993168,Don't Be Afraid of the Dark,Fantasy|Horror|Thriller,2010-11-06,186,5.4,2010,25000000.0,36993168.0
44683,1.137934,0,0,Tinker Bell and the Great Fairy Rescue,Animation|Adventure|Family|Fantasy,2010-08-13,138,6.3,2010,0.0,0.0
41439,1.1343969999999999,20000000,136150434,Saw 3D,Horror|Crime,2010-10-21,397,5.8,2010,20000000.0,136150434.0
38575,1.125831,40000000,357852395,The Karate Kid,Action|Adventure|Drama|Family,2010-06-10,1019,6.1,2010,40000000.0,357852395.0
41733,1.119731,65000000,211780824,Due Date,Comedy|Drama,2010-11-04,1015,6.2,2010,65000000.0,211780824.0
44147,1.1114870000000001,8000000,3453043,Wild Target,Action|Comedy,2010-06-17,101,6.1,2010,8000000.0,3453043.0
26389,1.107689,52000000,52615806,From Paris with Love,Action|Crime|Thriller,2010-02-05,432,6.1,2010,52000000.0,52615806.0
11439,1.107358,45000000,60222298,The Ghost Writer,Thriller|Mystery,2010-02-12,357,6.5,2010,45000000.0,60222298.0
43923,1.084894,8000000,6491240,It's Kind of a Funny Story,Comedy|Drama,2010-07-06,364,6.9,2010,8000000.0,6491240.0
43539,1.078211,30000000,51148651,The Next Three Days,Romance|Drama|Thriller|Crime,2010-11-18,570,6.8,2010,30000000.0,51148651.0
23437,1.074308,35000000,115664037,A Nightmare on Elm Street,Horror|Mystery|Thriller,2010-04-30,423,5.5,2010,35000000.0,115664037.0
34813,1.065023,25000000,23580000,The Losers,Action|Adventure|Crime|Mystery|Thriller,2010-04-23,298,6.2,2010,25000000.0,23580000.0
45317,1.054685,25000000,9190869,The Fighter,Drama,2010-12-17,965,7.1,2010,25000000.0,9190869.0
32823,1.047978,40000000,90029656,Get Him to the Greek,Comedy,2010-06-04,359,5.9,2010,40000000.0,90029656.0
46838,1.046994,0,0,Tucker and Dale vs Evil,Comedy|Horror,2010-01-22,457,7.2,2010,0.0,0.0
20533,1.023117,47000000,10539000,Jonah Hex,Action|Western|Drama|Fantasy|Thriller,2010-06-18,252,4.4,2010,47000000.0,10539000.0
42949,1.010874,65000000,0,Arthur 3: la guerre des deux mondes,Animation|Adventure|Fantasy|Family,2010-08-22,185,5.3,2010,65000000.0,0.0
33473,1.0098260000000001,0,0,Stomp the Yard 2: Homecoming,Drama|Music,2010-10-10,19,5.4,2010,0.0,0.0
26022,1.00879599999999,22000000,0,My Name Is Khan,Drama|Romance,2010-02-12,140,7.6,2010,22000000.0,0.0
40264,1.004446,20000000,80547866,Vampires Suck,Horror|Comedy,2010-08-18,177,4.3,2010,20000000.0,80547866.0
44639,1.003782,2000000,7871522,Inside Job,Documentary,2010-10-08,171,7.6,2010,2000000.0,7871522.0
37821,0.997641,75000000,98159963,Killers,Action|Comedy|Thriller|Romance,2010-06-04,530,5.7,2010,75000000.0,98159963.0
22894,0.992107,26000000,67918658,Legion,Horror,2010-01-21,376,5.0,2010,26000000.0,67918658.0
44982,0.988366,0,3317662,13,Drama|Thriller,2010-03-12,135,5.9,2010,0.0,3317662.0
37786,0.984762,100000000,288347692,Sex and the City 2,Comedy|Drama|Romance,2010-05-26,275,5.5,2010,100000000.0,288347692.0
38303,0.982925,20000000,32005248,You Again,Comedy|Romance,2010-09-24,213,6.0,2010,20000000.0,32005248.0
35019,0.981468,35000000,93246388,Nanny McPhee and the Big Bang,Fantasy|Comedy,2010-03-26,228,6.0,2010,35000000.0,93246388.0
23048,0.944055,36000000,64572262,Hot Tub Time Machine,Science Fiction|Comedy|Adventure,2010-03-26,550,5.9,2010,36000000.0,64572262.0
43549,0.932529,21800000,0,The Experiment,Thriller|Drama,2010-07-15,143,6.6,2010,21800000.0,0.0
41402,0.9196350000000001,20000000,24145613,Let Me In,Drama|Horror|Mystery,2010-10-01,353,6.6,2010,20000000.0,24145613.0
43949,0.918093,14000000,1755212,Flipped,Comedy|Drama|Romance,2010-08-06,259,7.2,2010,14000000.0,1755212.0
41216,0.914278,80000000,140073390,Legend of the Guardians: The Owls of Ga'Hoole,Animation|Adventure|Family|Fantasy,2010-07-10,471,6.5,2010,80000000.0,140073390.0
22907,0.912689,32000000,69055695,Takers,Action|Crime|Drama|Thriller,2010-08-26,248,6.1,2010,32000000.0,69055695.0
42297,0.912122,55000000,89519773,Burlesque,Drama|Romance,2010-11-23,341,6.8,2010,55000000.0,89519773.0
44129,0.8923559999999989,15000000,4882577,The Company Men,Drama,2010-10-21,133,6.4,2010,15000000.0,4882577.0
38073,0.8785290000000001,32000000,42045846,Going the Distance,Comedy|Drama|Romance,2010-09-01,172,6.0,2010,32000000.0,42045846.0
41283,0.878074,24000000,23081726,Faster,Crime|Drama|Action|Thriller,2010-11-23,360,6.2,2010,24000000.0,23081726.0
41411,0.876654,20000000,0,La Rafle,Drama|History|War,2010-03-10,182,7.3,2010,20000000.0,0.0
41436,0.875432,3000000,177512032,Paranormal Activity 2,Horror|Thriller,2010-10-20,421,5.7,2010,3000000.0,177512032.0
42188,0.856916,15000000,9455232,Never Let Me Go,Drama|Romance|Science Fiction,2010-09-15,414,6.7,2010,15000000.0,9455232.0
40662,0.8568370000000001,0,6629178,Batman: Under the Red Hood,Action|Animation,2010-07-27,272,7.6,2010,0.0,6629178.0
27579,0.8562219999999989,20000000,65464324,The American,Crime|Drama|Thriller,2010-08-31,290,5.6,2010,20000000.0,65464324.0
50393,0.84783,0,0,Kung Fu Panda Holiday,Animation|Family,2010-11-26,28,6.7,2010,0.0,0.0
23742,0.8391069999999989,30000000,55583804,Cop Out,Action|Comedy|Crime,2010-02-26,310,5.5,2010,30000000.0,55583804.0
101669,0.8370639999999989,11000000,0,Mother's Day,Crime|Drama|Horror|Thriller,2010-09-23,51,6.2,2010,11000000.0,0.0
43933,0.827664,500000,4242978,Monsters,Drama|Thriller|Science Fiction,2010-06-18,328,6.3,2010,500000.0,4242978.0
59468,0.826116,0,4430765,The Way,Adventure|Comedy|Drama,2010-09-10,93,7.2,2010,0.0,4430765.0
38408,0.82289,38000000,105610124,Life as We Know It,Comedy|Romance|Drama,2010-10-08,516,6.5,2010,38000000.0,105610124.0
23759,0.804348,12000000,6814789,Centurion,Drama|Action|Thriller,2010-02-15,198,5.7,2010,12000000.0,6814789.0
55347,0.802711,3200000,5332926,Beginners,Drama|Romance|Comedy,2010-09-11,204,6.8,2010,3200000.0,5332926.0
54553,0.79882,0,0,Minions: Home Makeover,Animation|Comedy|Family,2010-12-13,54,7.1,2010,0.0,0.0
63555,0.7957069999999989,0,0,AÃ±o bisiesto,Drama|Comedy|Romance,2010-05-17,13,4.7,2010,0.0,0.0
41505,0.7948850000000001,22000000,851517,Shelter,Horror|Mystery|Thriller,2010-03-27,112,5.5,2010,22000000.0,851517.0
44113,0.791799,22000000,9479718,Stone,Drama,2010-10-07,97,4.9,2010,22000000.0,9479718.0
33217,0.789582,15000000,75700498,Diary of a Wimpy Kid,Comedy|Family,2010-03-19,190,5.8,2010,15000000.0,75700498.0
43947,0.788144,2000000,572809,I Spit on Your Grave,Thriller|Crime|Horror,2010-06-17,269,6.2,2010,2000000.0,572809.0
43593,0.78688,24000000,83188165,Piranha 3D,Comedy|Horror,2010-08-20,306,5.2,2010,24000000.0,83188165.0
38357,0.7784399999999989,40000000,58785180,Morning Glory,Comedy|Drama|Romance,2010-01-12,246,6.1,2010,40000000.0,58785180.0
45094,0.773316,12500000,6732980,Conviction,Drama,2010-09-11,87,7.0,2010,12500000.0,6732980.0
49852,0.764791,90000000,16178959,The Nutcracker: The Untold Story,Fantasy|Action|Family,2010-11-24,28,5.8,2010,90000000.0,16178959.0
38358,0.761889,1800000,67738090,The Last Exorcism,Horror|Drama|Thriller,2010-08-27,179,5.4,2010,1800000.0,67738090.0
23023,0.756229,48000000,112462508,Tooth Fairy,Comedy|Family|Fantasy,2010-01-14,282,5.2,2010,48000000.0,112462508.0
39285,0.754526,0,0,Beauty & the Briefcase,Romance|Comedy,2010-04-18,90,5.1,2010,0.0,0.0
38363,0.7541680000000001,22000000,24188922,Fair Game,Drama|Thriller,2010-05-20,129,6.4,2010,22000000.0,24188922.0
45657,0.745434,10000000,498974,The Ward,Horror|Thriller,2010-09-13,166,5.9,2010,10000000.0,498974.0
30675,0.744585,0,7000000,Planet Hulk,Animation|Action|Science Fiction,2010-02-02,59,6.6,2010,0.0,7000000.0
26388,0.740867,1987650,19152480,Buried,Drama|Thriller|Mystery,2010-09-24,458,6.5,2010,1987650.0,19152480.0
38778,0.73988,69000000,86387857,Dinner for Schmucks,Comedy,2010-07-30,324,5.4,2010,69000000.0,86387857.0
13477,0.733947,0,36699403,When in Rome,Fantasy|Comedy|Romance,2010-01-29,249,5.7,2010,0.0,36699403.0
46541,0.6986939999999989,13000000,0,Game of Death,Adventure|Action|Thriller,2010-11-27,25,4.6,2010,13000000.0,0.0
52338,0.6936640000000001,0,0,Waiting for Forever,Drama|Romance,2010-02-10,81,5.8,2010,0.0,0.0
39781,0.68633,4000000,34705850,The Kids Are All Right,Comedy|Drama,2010-07-09,280,6.4,2010,4000000.0,34705850.0
48844,0.674413,0,0,The Search for Santa Paws,Adventure,2010-10-12,18,5.7,2010,0.0,0.0
42684,0.671484,10000000,66821036,Skyline,Science Fiction,2010-11-11,304,4.7,2010,10000000.0,66821036.0
48289,0.670027,20000000,45636368,The Debt,Drama|Thriller,2010-04-11,147,6.1,2010,20000000.0,45636368.0
49953,0.6691060000000001,0,0,Sammy's avonturen: De geheime doorgang,Animation|Family,2010-08-03,91,5.8,2010,0.0,0.0
44718,0.661465,7500000,0,Get Low,Comedy|Drama|Mystery,2010-07-30,41,5.9,2010,7500000.0,0.0
38199,0.659899,15000000,0,Unthinkable,Action|Adventure|Drama|Thriller,2010-06-14,237,6.5,2010,15000000.0,0.0
39013,0.659749,2000000,13831503,Winter's Bone,Drama,2010-06-11,289,6.7,2010,2000000.0,13831503.0
31900,0.658786,0,0,Gainsbourg (vie hÃ©roÃ¯que),Drama,2010-01-20,57,6.9,2010,0.0,0.0
27004,0.6559550000000001,7000000,46488,Ca$h,Crime|Thriller|Comedy,2010-01-01,33,5.8,2010,7000000.0,46488.0
39691,0.655878,85000000,112483764,Cats & Dogs 2 : The Revenge of Kitty Galore,Comedy|Family,2010-07-30,60,5.0,2010,85000000.0,112483764.0
44244,0.6538,0,0,Camp Rock 2: The Final Jam,TV Movie|Drama|Comedy|Music|Romance,2010-06-06,185,5.5,2010,0.0,0.0
37931,0.649289999999999,10000000,6110000,MacGruber,Action|Adventure|Comedy,2010-05-21,95,5.2,2010,10000000.0,6110000.0
38843,0.648081,0,0,Ramona and Beezus,Comedy|Family,2010-07-23,158,6.2,2010,0.0,0.0
7978,0.642475,150000000,0,The Wolfman,Horror|Thriller|Drama,2010-02-11,299,5.4,2010,150000000.0,0.0
27583,0.642315,0,6153967,Greenberg,Comedy|Drama|Romance,2010-03-26,72,5.9,2010,0.0,6153967.0
42888,0.640576,120000000,48668907,How Do You Know,Comedy|Drama|Romance,2010-12-17,136,4.9,2010,120000000.0,48668907.0
16290,0.640516,20000000,0,Jackass 3D,Comedy|Documentary|Action,2010-10-15,302,6.5,2010,20000000.0,0.0
54551,0.635089999999999,0,0,Minions: Banana,Animation|Comedy|Family,2010-12-13,113,7.2,2010,0.0,0.0
50479,0.631664999999999,0,0,Avalon High,Drama|Family|Fantasy,2010-11-12,89,5.7,2010,0.0,0.0
58496,0.629432,0,8212430,Senna,Documentary,2010-10-07,178,8.0,2010,0.0,8212430.0
52208,0.62808,0,0,Nude Nuns With Big Guns,Thriller|Action|Comedy,2010-09-24,22,3.6,2010,0.0,0.0
45649,0.619772,500000,98017,Rubber,Comedy|Drama|Fantasy|Horror|Mystery,2010-07-09,140,5.6,2010,500000.0,98017.0
66193,0.6195510000000001,0,3826,Sinners and Saints,Action|Thriller|Crime,2010-09-14,16,5.3,2010,0.0,3826.0
23172,0.618078,28000000,45236543,The Spy Next Door,Action|Comedy|Family,2010-01-15,210,5.4,2010,28000000.0,45236543.0
34016,0.61643,20000000,49779728,She's Out of My League,Comedy|Romance,2010-03-11,318,5.9,2010,20000000.0,49779728.0
41215,0.611978,0,265318,Black Death,Drama|Horror|Action|Thriller|Mystery,2010-06-07,107,5.6,2010,0.0,265318.0
46503,0.608691,0,0,All Good Things,Drama|Mystery|Thriller|Crime|Romance,2010-12-03,192,5.9,2010,0.0,0.0
53172,0.602854,12000000,204940,Henry's Crime,Action|Comedy|Thriller,2010-01-14,49,5.8,2010,12000000.0,204940.0
37414,0.602017,13000000,0,The Killer Inside Me,Crime|Drama|Thriller,2010-02-19,88,6.1,2010,13000000.0,0.0
48838,0.599676,25000000,4644108,London Boulevard,Drama|Crime,2010-11-10,151,5.5,2010,25000000.0,4644108.0
44603,0.598275,50000000,105197635,Hereafter,Drama|Fantasy,2010-10-15,279,5.5,2010,50000000.0,105197635.0
51250,0.598083,10000000,0,Gun,Action|Thriller,2010-06-10,20,5.1,2010,10000000.0,0.0
43931,0.597254,25000000,19829957,My Soul to Take,Drama|Horror|Mystery|Thriller,2010-10-08,75,5.2,2010,25000000.0,19829957.0
